ticker,liquidity,beta,sharpe,pe_ratio,momentum
RNEW3.SA,120276.22950819672,0.4460465847648751,0.0222298780503275,5.5555553,0.120838364794248
RNEW4.SA,289556.5573770492,0.5162928311580116,0.0173185331456425,5.388889,0.0996650641485143
AZUL4.SA,20432670.49180328,1.7744604814429152,-0.0500877791170551,,-0.23101038545454
KNIP11.SA,106541.0737704918,-0.0139871364768166,-0.0064657144047406,9.913943,0.0232025562526441
TEND3.SA,3124066.393442623,1.686039614827482,0.0313023573365419,16.698795,0.1406710172607425
TSLA34.SA,1990722.5327868853,-0.1123764688791943,0.0430901162630039,138.88889,0.2765587346313598
CRFB3.SA,16393736.06557377,1.6368476411099817,-0.0353435205487,8.951807,-0.1170284807236999
IRBR3.SA,1439010.6557377048,1.535995143674284,0.0401423613322632,5.293401,0.2015432074666053
GGRC11.SA,230901.46721311475,0.081493438216328,-0.0294645966845424,,-0.0057092590118883
GEPA3.SA,181.9672131147541,-0.2868601779725762,0.0677709216746537,inf,0.2891909069976845
CAML3.SA,1193895.0819672132,1.3622249155720867,-0.2656285138409579,3.8484848,-0.7953038587763713
VISC11.SA,51069.04918032787,-0.0460220468475525,0.0034428077706131,4.9951806,0.0347665804468246
SUZB3.SA,6128108.196721312,0.1081610744246645,0.0217583843951734,,0.063275432501655
SAPR11.SA,1118736.8852459015,0.4143136543645159,-0.048035654057721,34.36341,-0.0657707076271143
NEOE3.SA,1391372.1311475409,0.7915807477761498,0.0361112307904082,6.966555,0.0901130466492216
ALZR11.SA,18281.16393442623,-0.0002141891992596,-0.0221853529217067,13.683127,0.0056045852323767
UBSG34.SA,56.72950819672131,-0.0217437389825847,0.060161835394122,21.993048,0.1585433211109453
TXRX4.SA,376.8595041322314,0.4075564371342235,-0.0749301141985713,0.3744856,-0.215268688172651
OUJP11.SA,6327.483606557377,-0.0394436572190918,0.0344425418233916,,0.0795578118585208
BCIA11.SA,5626.05737704918,0.0734473157381374,-0.0474400228070466,,-0.0497680715041215
BOXP34.SA,321.0163934426229,0.0384197380142491,-0.0373647697724689,794.4,-0.0749196947118346
GPRO34.SA,509.0578512396695,0.3751358652853312,-0.065914712317597,,-0.3078455108532387
HFOF11.SA,41662.37704918033,0.1156451202670727,-0.1527062461097889,6.4430084,-0.1467533738832758
RBRF11.SA,420101.9426229508,0.2828328590571197,-0.017779288298092,5.2338705,0.0025082306612721
HAPV3.SA,96507632.78688525,2.057196769387504,-0.1515961590333831,,-0.6342283089881267
GPIV33.SA,25451.15573770492,-0.8764661304443063,0.0009257872043286,1.0506667,0.0333589827883963
IRDM11.SA,56074.66393442623,0.1286011955894511,0.053618212353196,16.79753,0.0977169155281491
TAEE4.SA,156344.26229508198,0.5147969815465383,-0.0110913737293239,6.9512196,0.0168688034995533
XPLG11.SA,45206.84426229508,-0.0124564056977177,-0.0222550029383407,13.25457,-0.0009231082736795
RBRR11.SA,34987.55737704918,0.1180377531894013,-0.0070289885896315,,0.0185670949063498
